Date,IdNummer,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12A,Q12B,Q12C,Q12D,Q12E,Q12F,Q12F_alt,Q13A,Q13B,Q13C,Q13D,Q13E,Q13F,Q13G,Q13G_alt,Q14,Q14_alt,Q15,Q15_alt,Q16A,Q16B,Q16C,Q16D,Q16E,Q16F,Q16G,Q16G_alt,Q17,Q18A,Q18B,Q18C,Q18D,Q18D_alt,Q19,Q20A,Q20B,Q20C,Q20D,Q20E,Q20E_alt,Q21.1.1,Q21.1.2,Q21.1.3,Q21.2.1,Q21.2.2,Q21.2.3,Q22,Q23.1,Q23.2,Q23.3,Q23.4,Q23.5,Q23.6,Q23.7,Q23.8,Q23.9,Q23.10,Q23.11,Q23.12,Q23.13,Q24,Q24_alt,Q25,Q26,Q27.1.1,Q27.1.2,Q27.1.3,Q27.1.4,Q27.1.5,Q27.1.6,Q27.1.7,Q27.1.8,Q27.2.1,Q27.2.2,Q27.2.3,Q27.2.4,Q27.2.5,Q27.2.6,Q27.2.7,Q27.2.8,Q28,Q29,Q29_alt,Q30,Q31A,Q31B,Q31C,Q31D,Q31E,Q31F,Q31G,Q31H,Q31I,Q31J,Q31K,Q31L,Q31M,Q31M_alt,Q32A,Q32B,Q32C,Q32D,Q32E,Q32F,Q32G,Q32H,Q33A,Q33B,Q33C,Q33D,Q33E,Q33F,Q33G,Q33H,Q33I,Q33J,Q33K,Q33L,Q33M,Q33M_alt,Q34,Q35,Q36,Q37,Q38,Q38_alt,Q39.1,Q39.2,Q39.3,Q39.4,Q39.5,Q40.1,Q40.2,Q40.3,Q40.4,Q40.5,Q41.1,Q41.2,Q41.3,Q41.4,Q41.5,Q42.1,Q42.2,Q42.3,Q42.4,Q42.5,Q43,Q44A,Q44B,Q44C,Q44D,Q45A,Q45B,Q45C,Q45D,Q45E,Q45F,Q45G,Q45H,Q45I,Q45J,Q45K,Q45L,Q45M,Q45N,Q45O,Q45P,Q45Q,Q45R,Q45S,Q45T,Q45U,Q45V,Q45W,Q45X,Q45X_alt,Q46,Q46_alt,Q47,Q48,Q49,Q50,Q51,Q51_alt,Q52,Q53,Q53_alt,,,,,,,,,,,,,,,,
9/26/2018 6:32:11 PM,1130,Ja,Ja,Beide afstanden, ,9,Jammer van de regen, ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),2 keer per week,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen bij mijn hardloopvereniging., ,Ik reis vaak meer dan 5 km van waar ik woon, ,true,false,false,false,false,false,false, ,Ja,true,true,true,false, ,Ja, , , , , , ,Mee eens,Mee eens,Mee eens, , , ,Ja,Neutraal,Veel interesse,Helemaal geen interesse,Veel interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Neutraal,Helemaal geen interesse,Nee, ,0,0,Neutraal,Neutraal,Helemaal mee oneens,Neutraal,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,false, , , , , , , , , , , , , , , , , , , , ,Goed,Goed,Goed,Goed,Goed,Goed,Heel goed,Goed,Goed,Goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false, ,Strava, ,Vrouw,47,166,57,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Ja, namelijk ...,Bedankt voor de uitstekende organisatie,,,,,,,,,,
9/26/2018 6:32:41 PM,1131,Ja,Ja,16 km (10 mijl), ,8, , ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),2 keer per week,Langer dan een jaar,Ik zou vaker willen hardlopen,false,true,false,false,false,false, ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,false,true,false,false, ,Ja, , , , , , ,Mee eens,Mee eens,Mee eens, , , ,Ja,Neutraal,Interesse,Interesse,Neutraal,Neutraal,Neutraal,Neutraal,Interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Ja, namelijk ...,Ja, namelijk ...,0,0,Eens,Neutraal,Eens,Neutraal,Oneens,Helemaal mee oneens,Eens,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,false,false,false,true,false,true,false,false, , , , , , , , , , , , , , , , , , , , ,Een beetje,Helemaal niet,Een beetje,Goed,Een beetje,Goed,Goed,Goed,Goed,Goed,Goed,Een beetje,Een beetje,Een beetje,Goed,Neutraal,Interesse,Neutraal,Neutraal,Neutraal,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false, ,RunKeeper, ,Vrouw,25,167,60,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,
9/26/2018 6:35:42 PM,1132,Ja,Ja,16 km (10 mijl), ,9, , ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),4 of 5 keer per week,Langer dan een jaar,Ik zou zowel vaker als meer kilometers willen hardlopen,false,true,false,false,false,false, ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Ik ren altijd binnen 5 km van waar ik woon, ,true,false,false,false,false,true,false, ,Ja,true,true,false,false, ,Nee,false,false,true,false,false, ,Neutraal,Neutraal,Mee oneens, , , ,Nee, , , , , , , , , , , , , , , , , ,Oneens,Oneens,Oneens,Oneens,Oneens,Helemaal mee oneens,Oneens,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,false, , , , , , , , , , , , , , , , , , , , ,Goed,Heel goed,Heel goed,Heel goed,Heel goed,Goed,Goed,Heel goed,Heel goed,Heel goed,Een beetje,Goed,Heel goed,Heel goed,Heel goed,Geen interesse,Geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false, ,TomTom Sports, ,Man,42,178,72,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,,,
9/26/2018 6:37:02 PM,1133,Ja,Ja,16 km (10 mijl), ,8,Prima verzorgd, verbetertips: omkleedmogelijkheid na de loop, zeker na/ met regen fijn om ergens droog om te kleden en pendeldienst terug naar Amsterdam was verdwaald - volgende keer routebeschrijving meegeven, ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),3 keer per week,Langer dan een jaar,Ik zou meer kilometers willen hardlopen,false,false,false,true,true,false, ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Nee, , , , , , , , , , , , , , , , , , ,Nee, , , , , , , , , , , , , , , , , ,Eens,Helemaal mee eens,Helemaal mee oneens,Eens,Helemaal mee oneens,Helemaal mee oneens,Neutraal,Eens, , , ,Maar te lange video, beter meerdere video’s dan 1 lange, , , , ,Nee, maar dat ben ik voor de volgende Dam tot Damloop/ Damloop by night wel van plan, , , , , , , , , , , , , , , , , ,false,false,false,false,false,false,false,true,true,true,true,true,true,true,true,true,false,false,false,false,false, ,350,0,0,25,Door een trainer/coach in combinatie met een app of online platform, ,Een beetje,Helemaal niet,Een beetje,Een beetje,Neutraal,Neutraal,Een beetje,Een beetje,Helemaal niet,Helemaal niet,Een beetje,Een beetje,Een beetje,Een beetje,Een beetje,Interesse,Interesse,Interesse,Interesse,Interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false, ,Nike+ Run Club, ,Vrouw,38,172,70,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,
9/26/2018 6:40:00 PM,1134,Ja,Ja,16 km (10 mijl), ,9,Sfeer is fantastisch en organisatie helemaal op orde, ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),2 keer per week,Langer dan een jaar,Ik zou vaker willen hardlopen,true,true,false,false,false,false, ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,false,false,true,false, ,Ja, , , , , , ,Mee eens,Mee eens,Mee eens, , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Neutraal,Eens,Oneens,Oneens,Oneens,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,true,false,false, , , , , , , , , , , , , , , , , , , , ,Goed,Goed,Goed,Goed,Neutraal,Heel goed,Heel goed,Goed,Neutraal,Neutraal,Heel goed,Heel goed,Goed,Neutraal,Neutraal,Geen interesse,Neutraal,Geen interesse,Geen interesse,Geen interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false, ,Polar Flow, ,Man,50,185,85,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,,
9/26/2018 6:42:10 PM,1135,Ja,Ja,8 km (5 mijl, Damloop by night), ,8,Verandering van route nabij de Burcht vond ik niet prettig, ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),1 keer per week,Langer dan een jaar,Ik zou vaker willen hardlopen,false,true,false,false,false,false, ,false,false,false,false,false,false,true,1x in weekend, probeer 1x doordeweeks maar dat lukt niet altijd,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,true,true,false,false, ,Nee,false,false,true,false,false, ,Mee eens,Neutraal,Neutraal, , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Neutraal,Oneens,Oneens,Oneens,Neutraal,Oneens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,true,true,false, , , , , , , , , , , , , , , , , , , , ,Goed,Heel goed,Goed,Goed,Goed,Goed,Heel goed,Goed,Goed,Goed,Goed,Heel goed,Goed,Goed,Goed,Interesse,Interesse,Interesse,Interesse,Interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false, ,TomTom Sports, ,Vrouw,40,176,74,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Ja, namelijk ...,Omdat je in schemer/donker loopt vond ik de felgekleurde shirts van voorgaande jaren mooier en passender,,,,,,,
9/26/2018 6:42:10 PM,1136,Ja,Ja,16 km (10 mijl), ,8, , ,Niet of nauwelijks getraind,Minder dan 1 keer per maand,0-1 maand,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,false,true,false,false, ,Nee,true,false,false,false,false, ,Niet van toepassing,Niet van toepassing,Niet van toepassing, , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Neutraal,Neutraal,Helemaal mee oneens,Helemaal mee oneens,Neutraal,Helemaal mee oneens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,true, , , , , , , , , , , , , , , , , , , , ,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Interesse,Interesse,Interesse,Interesse,Interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false, ,Endomondo Hardlopen, ,Man,23,181,68,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,,,
9/26/2018 6:42:14 PM,1137,Ja,Ja,16 km (10 mijl), ,10,een geweldig goed georganiseerd evenement., ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),3 keer per week,Langer dan een jaar,Ik zou meer kilometers willen hardlopen,false,false,false,false,false,true,tijdelijk minder kunnen trainen en hoop weer naar het oude niveau terug te kunnen.,false,false,false,false,false,false,true,standaard iedere zaterdag en daarnaast op niet vast dagen.,Anders, namelijk ...,zaterdag vanuit sportschool en doordeweeks vanuit huis.,Anders, namelijk…,zaterdags meer dan 5 km en de andere keren thuis de deur uit.,false,false,false,false,false,false,true,zaterdags met een hardloopgoep en de andere keren train ik alleen.,Ja,true,true,true,false, ,Ja, , , , , , ,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens, , , ,Ja,Interesse,Interesse,Geen interesse,Interesse,Interesse,Interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Nee, ,999,999,Neutraal,Neutraal,Neutraal,Oneens,Oneens,Oneens,Oneens,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,true,false,false,false,false,false, , , , , , , , , , , , , , , , , , , , ,Goed,Goed,Heel goed,Heel goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Nee, ik ken geen sport-apps en gebruik ze niet, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Man,65,184,90,Anders, namelijk ...,MULO,Ja, mijn email adres is ...,Nee, ,,,,,,,,,,
9/26/2018 6:43:15 PM,1138,Ja,Ja,16 km (10 mijl), ,9, , ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),3 keer per week,6 maanden - 1 jaar,Ik zou meer kilometers willen hardlopen,false,true,false,true,false,false, ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,true,false,true,false, ,Ja, , , , , , ,Helemaal mee eens,Mee eens,Neutraal, ,Verschilt per persoon, ,Nee, , , , , , , , , , , , , , , , , ,Oneens,Neutraal,Neutraal,Eens,Neutraal,Helemaal mee oneens,Eens,Eens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,false, , , , , , , , , , , , , , , , , , , , ,Heel goed,Goed,Goed,Goed,Een beetje,Heel goed,Heel goed,Heel goed,Een beetje,Helemaal niet,Heel goed,Heel goed,Heel goed,Neutraal,Helemaal niet,Neutraal,Neutraal,Neutraal,Neutraal,Interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false, ,Runtastic Hardlopen en Fitness, ,Man,19,183,64,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,,
9/26/2018 6:44:18 PM,1139,Ja,Nee, ,Ja, , , ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),4 of 5 keer per week,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen bij mijn hardloopvereniging., ,Ik ren altijd binnen 5 km van waar ik woon, ,true,false,false,true,false,true,false, ,Ja,true,true,true,false, ,Ja, , , , , , ,Helemaal mee eens,Mee oneens,Mee oneens, , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Neutraal,Neutraal,Oneens,Helemaal mee oneens,Oneens,Eens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,false, , , , , , , , , , , , , , , , , , , , ,Goed,Heel goed,Heel goed,Heel goed,Goed,Heel goed,Heel goed,Heel goed,Goed,Heel goed,Heel goed,Heel goed,Goed,Goed,Goed,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false, ,Garmin Connect, ,Vrouw,66,172,58,HAVO of VWO, ,Nee,Nee, ,,,,,,,,,,,,,
9/26/2018 6:45:42 PM,1140,Ja,Ja,16 km (10 mijl), ,8,Goede organisatie, slecht weer, hier en daar gladheid op het parcours, ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),4 of 5 keer per week,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,true,false,false,false, ,Ja, , , , , , ,Helemaal mee eens,Helemaal mee eens,Mee oneens, , ,Loop al erg lang, dus meest is me bekend,Ja,Neutraal,Veel interesse,Interesse,Interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Nee, ,0,0,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Niet nodig,Niet nodig,Niet nodig,Niet nodig,Niet nodig,Niet nodig,Niet nodig,Niet nodig,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,true,false,false, , , , , , , , , , , , , , , , , , , , ,Heel goed,Heel goed,Goed,Heel goed,Heel goed,Heel goed,Heel goed,Goed,Goed,Goed,Heel goed,Heel goed,Goed,Neutraal,Een beetje,Helemaal geen interesse,Helemaal geen interesse,Neutraal,Neutraal,Interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false, ,TomTom Sports, ,Man,56,191,79,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,
9/26/2018 6:46:59 PM,1141,Ja,Ja,8 km (5 mijl, Damloop by night), ,8,Vond het leuk opgezet maar het regende de hele dag en er was geen plek om daarvoor te schuilen. Ook de kledingafgifte was in de regen en na terugkomst was mijn tas dus nat., ,1-5 weken getraind,1 tot 3 keer per maand,0-1 maand,Ik zou meer kilometers willen hardlopen,false,true,false,true,false,true,Ik vind hardlopen heel saai,true,false,false,false,false,false,false, ,Anders, namelijk ...,Meestal schrijf ik me in voor 5 of 6 km runs want als ik me heb ingeschreven vind ik het zonde van mijn geld als ik niet ga,Ik reis vaak meer dan 5 km van waar ik woon, ,false,false,false,false,false,false,true,Met mijn partner,Ja,false,true,false,false, ,Ja, , , , , , ,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens, , , ,Nee, , , , , , , , , , , , , , , , , ,Helemaal mee oneens,Helemaal mee oneens,Eens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,true,true,true, , , , , , , , , , , , , , , , , , , , ,Een beetje,Goed,Helemaal niet,Goed,Een beetje,Een beetje,Goed,Een beetje,Helemaal niet,Helemaal niet,Helemaal niet,Goed,Een beetje,Helemaal niet,Helemaal niet,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false, ,Fitbit, ,Vrouw,26,173,79,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,,
9/26/2018 6:47:09 PM,1142,Ja,Ja,8 km (5 mijl, Damloop by night), ,8, , ,1-5 weken getraind,1 keer per week,1-3 maanden,Ik zou zowel vaker als meer kilometers willen hardlopen,false,true,false,false,false,false, ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,false,true,false,false, ,Ja, , , , , , ,Mee oneens,Mee oneens,Neutraal, , , ,Ja,Geen interesse,Interesse,Interesse,Interesse,Geen interesse,Geen interesse,Interesse,Interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Neutraal,Geen interesse,Nee, ,7,5,5,Oneens,Oneens,Oneens,Eens,Oneens,Oneens,Oneens,Eens, , , , , , , , ,Nee, maar dat ben ik voor de volgende Dam tot Damloop/ Damloop by night wel van plan, , , , , , , , , , , , , , , , , ,false,false,true,false,false,true,false,false,true,false,true,true,true,true,true,false,false,false,false,false,false, ,240,20,25,15,Door een trainer/coach in combinatie met een app of online platform, ,Een beetje,Helemaal niet,Een beetje,Goed,Helemaal niet,Helemaal niet,Een beetje,Een beetje,Een beetje,Helemaal niet,Een beetje,Een beetje,Een beetje,Een beetje,Helemaal niet,Interesse,Neutraal,Neutraal,Interesse,Interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false, ,Nike+ Run Club, ,Vrouw,25,181,72,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,
9/26/2018 6:47:10 PM,1143,Ja,Ja,16 km (10 mijl), ,8,De organisatie was goed, strak, duidelijk. Ondanks het mindere weer was de sfeer langs de route prima, verhoudingsgewijs nog veel toeschouwers, ,6-11 weken getraind,3 keer per week,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen bij mijn hardloopvereniging., ,Ik ren altijd binnen 1 km van waar ik woon, ,true,false,false,false,false,false,false, ,Ja,false,true,true,false, ,Nee,false,false,true,false,false, ,Mee eens,Mee eens,Neutraal, , , ,Nee, , , , , , , , , , , , , , , , , ,Oneens,Oneens,Oneens,Oneens,Oneens,Helemaal mee oneens,Eens,Eens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,false,false,false,false,false,false,false,true, , , , , , , , , , , , , , , , , , , , ,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,false,false,false, ,Strava, ,Man,53,180,80,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,
